Date Reported,Fiscal Year,Department,Category,Sex,Race/Ethnicity,Value
06/30/2015 11:59:00 PM,2015,Water,Turnover Rate,Total,Native American,0
06/30/2015 11:59:00 PM,2015,Water,Turnover Rate,Total,Total,0.081818182
06/30/2015 11:59:00 PM,2015,Water,Turnover Rate,Total,White,0.095744681
06/30/2016 11:59:00 PM,2016,311 Customer Service,Turnover Rate,Male,Total,0.333333333
06/30/2016 11:59:00 PM,2016,311 Customer Service,Turnover Rate,Male,White,0.333333333
06/30/2016 11:59:00 PM,2016,311 Customer Service,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,311 Customer Service,Turnover Rate,Total,Total,0.083333333
06/30/2016 11:59:00 PM,2016,311 Customer Service,Turnover Rate,Total,White,0.1
06/30/2016 11:59:00 PM,2016,City Attorney,Turnover Rate,Female,Total,0.1
06/30/2016 11:59:00 PM,2016,City Attorney,Turnover Rate,Female,White,0.1
06/30/2016 11:59:00 PM,2016,City Attorney,Turnover Rate,Male,Total,0.2
06/30/2016 11:59:00 PM,2016,City Attorney,Turnover Rate,Male,White,0.2
06/30/2016 11:59:00 PM,2016,City Attorney,Turnover Rate,Total,Total,0.133333333
06/30/2016 11:59:00 PM,2016,City Attorney,Turnover Rate,Total,White,0.133333333
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Female,Black/African-American,0.5
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Female,Total,0.166666667
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Female,White,0.1
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Male,Total,0.5
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Male,White,0.5
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Total,Black/African-American,0.5
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Total,Total,0.25
06/30/2016 11:59:00 PM,2016,Community Development,Turnover Rate,Total,White,0.214285714
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Female,Total,0.1
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Female,White,0.111111111
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Male,Black/African-American,1
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Male,Total,0.05
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Male,White,0
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Total,Black/African-American,1
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Total,Total,0.066666667
06/30/2016 11:59:00 PM,2016,Engineering,Turnover Rate,Total,White,0.035714286
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Female,Total,0.416666667
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Female,White,0.416666667
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Male,Black/African-American,0.5
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Male,Total,0.085714286
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Male,White,0.075757576
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Total,Black/African-American,0.5
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Female,Total,0.307692308
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Total,Total,0.134146341
06/30/2016 11:59:00 PM,2016,Environmental Services,Turnover Rate,Total,White,0.128205128
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Female,Total,0.333333333
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Female,White,0.5
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Total,Total,0.166666667
06/30/2016 11:59:00 PM,2016,Executive Office,Turnover Rate,Total,White,0.25
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Female,Asian,1
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Female,Total,0.4
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Female,White,0.25
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Male,Total,0.1
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Male,White,0.102564103
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Total,Asian,1
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Total,Total,0.133333333
06/30/2016 11:59:00 PM,2016,Facilities and Fleet,Turnover Rate,Total,White,0.11627907
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Female,Total,0.142857143
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Female,White,0.142857143
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Male,Total,0.063492063
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Male,White,0.067039106
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Total,Total,0.068965517
06/30/2016 11:59:00 PM,2016,Fire Department,Turnover Rate,Total,White,0.07253886
06/30/2016 11:59:00 PM,2016,Fiscal Services,Turnover Rate,Female,Total,0.285714286
06/30/2016 11:59:00 PM,2016,Fiscal Services,Turnover Rate,Female,White,0.285714286
06/30/2016 11:59:00 PM,2016,Fiscal Services,Turnover Rate,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Fiscal Services,Turnover Rate,Total,Total,0.153846154
06/30/2016 11:59:00 PM,2016,Fiscal Services,Turnover Rate,Total,White,0.166666667
06/30/2016 11:59:00 PM,2016,Income Tax,Turnover Rate,Female,Total,0.142857143
06/30/2016 11:59:00 PM,2016,Income Tax,Turnover Rate,Female,White,0.142857143
06/30/2016 11:59:00 PM,2016,Income Tax,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Income Tax,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Income Tax,Turnover Rate,Total,Total,0.083333333
06/30/2016 11:59:00 PM,2016,Income Tax,Turnover Rate,Total,White,0.111111111
06/30/2016 11:59:00 PM,2016,Information Technology,Turnover Rate,Female,Total,1
06/30/2016 11:59:00 PM,2016,Information Technology,Turnover Rate,Female,White,1
06/30/2016 11:59:00 PM,2016,Information Technology,Turnover Rate,Male,Total,0.5
06/30/2016 11:59:00 PM,2016,Information Technology,Turnover Rate,Male,White,0.5
06/30/2016 11:59:00 PM,2016,Information Technology,Turnover Rate,Total,Total,1
06/30/2016 11:59:00 PM,2016,Information Technology,Turnover Rate,Total,White,1
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Female,Total,0.12
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Female,White,0.136363636
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Male,Total,0.157894737
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Male,White,0.2
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Total,Total,0.136363636
06/30/2016 11:59:00 PM,2016,Library,Turnover Rate,Total,White,0.162162162
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Female,White,0.444444444
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Male,Total,0.111111111
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Male,White,0.153846154
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Total,Total,0.193548387
06/30/2016 11:59:00 PM,2016,Mobile GR,Turnover Rate,Total,White,0.272727273
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Turnover Rate,Male,Total,0.12
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Turnover Rate,Male,White,0.130434783
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Turnover Rate,Total,Total,0.096774194
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Turnover Rate,Total,White,0.107142857
06/30/2016 11:59:00 PM,2016,Planning,Turnover Rate,Male,Total,0.166666667
06/30/2016 11:59:00 PM,2016,Planning,Turnover Rate,Male,White,0.166666667
06/30/2016 11:59:00 PM,2016,Planning,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Planning,Turnover Rate,Total,Total,0.076923077
06/30/2016 11:59:00 PM,2016,Planning,Turnover Rate,Total,White,0.083333333
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Female,Total,0.128571429
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Female,White,0.134328358
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Male,Asian,0.166666667
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Male,Black/African-American,0.090909091
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Male,Hispanic/Latino,0.333333333
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Male,Native American,0.25
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Male,Total,0.092783505
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Male,White,0.08045977
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Total,Asian,0.142857143
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Total,Black/African-American,0.083333333
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Total,Hispanic/Latino,0.3
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Total,Native American,0.25
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Total,Total,0.099722992
06/30/2016 11:59:00 PM,2016,Police Department,Turnover Rate,Total,White,0.091463415
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Female,Black/African-American,0.333333333
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Female,Total,0.090909091
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Female,White,0
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Male,Black/African-American,0.153846154
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Male,Total,0.087719298
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Male,White,0.078947368
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Total,Black/African-American,0.1875
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Total,Total,0.088235294
06/30/2016 11:59:00 PM,2016,Public Works,Turnover Rate,Total,White,0.065217391
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,Asian,0.166666667
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,Black/African-American,0.05
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,Total,0.108333333
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Female,White,0.117263844
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,Asian,0.090909091
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,Black/African-American,0.080645161
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,Hispanic/Latino,0.107142857
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,Native American,0.125
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,Total,0.079299691
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Male,White,0.077816492
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,Asian,0.117647059
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,Black/African-American,0.068627451
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,Hispanic/Latino,0.096774194
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,Native American,0.1
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,Total,0.087152517
06/30/2016 11:59:00 PM,2016,Total,Turnover Rate,Total,White,0.088184932
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Female,Total,0.666666667
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Female,White,1
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Male,Total,0.066666667
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Male,White,0.071428571
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Total,Total,0.121212121
06/30/2016 11:59:00 PM,2016,Traffic Safety,Turnover Rate,Total,White,0.133333333
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Female,Total,0.095238095
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Female,White,0.117647059
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Male,Total,0.06741573
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Male,White,0.08
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Total,Total,0.072727273
06/30/2016 11:59:00 PM,2016,Water,Turnover Rate,Total,White,0.086956522
06/30/2017 11:59:00 PM,2017,311 Customer Service,Turnover Rate,Male,Total,0.25
06/30/2017 11:59:00 PM,2017,311 Customer Service,Turnover Rate,Male,White,0.25
06/30/2017 11:59:00 PM,2017,311 Customer Service,Turnover Rate,Total,Black/African-American,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Turnover Rate,Total,Total,0.083333333
06/30/2017 11:59:00 PM,2017,311 Customer Service,Turnover Rate,Total,White,0.090909091
06/30/2017 11:59:00 PM,2017,Assessor,Turnover Rate,Male,Total,0.2
06/30/2017 11:59:00 PM,2017,Assessor,Turnover Rate,Male,White,0.2
06/30/2017 11:59:00 PM,2017,Assessor,Turnover Rate,Total,Asian,0
06/30/2017 11:59:00 PM,2017,Assessor,Turnover Rate,Total,Total,0.076923077
06/30/2017 11:59:00 PM,2017,Assessor,Turnover Rate,Total,White,0.083333333
06/30/2017 11:59:00 PM,2017,City Attorney,Turnover Rate,Male,Total,0.2
06/30/2017 11:59:00 PM,2017,City Attorney,Turnover Rate,Male,White,0.2
06/30/2017 11:59:00 PM,2017,City Attorney,Turnover Rate,Total,Black/African-American,0
06/30/2017 11:59:00 PM,2017,City Attorney,Turnover Rate,Total,Total,0.0625
06/30/2017 11:59:00 PM,2017,City Attorney,Turnover Rate,Total,White,0.066666667
06/30/2017 11:59:00 PM,2017,City Clerk,Turnover Rate,Male,Total,0.5
06/30/2017 11:59:00 PM,2017,City Clerk,Turnover Rate,Male,White,0.5
06/30/2017 11:59:00 PM,2017,City Clerk,Turnover Rate,Total,Black/African-American,0
06/30/2017 11:59:00 PM,2017,City Clerk,Turnover Rate,Total,Total,0.111111111
06/30/2017 11:59:00 PM,2017,City Clerk,Turnover Rate,Total,White,0.142857143
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Female,Native American,0
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Female,Total,0.125
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Female,White,0.142857143
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Male,Asian,0
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Male,Hispanic/Latino,0
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Male,Total,0.375
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Male,White,0.5
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Total,Asian,0
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Total,Hispanic/Latino,0
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Total,Native American,0
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Total,Total,0.25
06/30/2017 11:59:00 PM,2017,City Treasurer,Turnover Rate,Total,White,0.307692308
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Female,Black/African-American,0
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Female,Total,0.25
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Female,White,0.333333333
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Male,Black/African-American,0
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Male,Total,0.131578947
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Male,White,0.135135135
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Total,Black/African-American,0
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Total,Total,0.152173913
06/30/2017 11:59:00 PM,2017,Code Compliance,Turnover Rate,Total,White,0.162790698
06/30/2017 11:59:00 PM,2017,Community Development,Turnover Rate,Female,Total,0.222222222
06/30/2017 11:59:00 PM,2017,Community Development,Turnover Rate,Female,White,0.222222222
06/30/2017 11:59:00 PM,2017,Community Development,Turnover Rate,Total,Hispanic/Latino,0
06/30/2017 11:59:00 PM,2017,Community Development,Turnover Rate,Total,Total,0.142857143
06/30/2017 11:59:00 PM,2017,Community Development,Turnover Rate,Total,White,0.153846154
